Form	Strength	DrugName	ActiveIngredient	
TABLET;VAGINAL	10MCG	ESTRADIOL	ESTRADIOL	
"TABLET, EXTENDED RELEASE;ORAL"	100MG	TRAMADOL HYDROCHLORIDE	TRAMADOL HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	200MG	TRAMADOL HYDROCHLORIDE	TRAMADOL HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	300MG	TRAMADOL HYDROCHLORIDE	TRAMADOL HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	400MG	NEVIRAPINE	NEVIRAPINE	
CAPSULE;ORAL	EQ 200MG BASE	ODOMZO	SONIDEGIB PHOSPHATE	
TABLET;ORAL	25MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	50MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	100MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	225MG	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	325MG	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	425MG	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	
TABLET;ORAL	5MG	NORETHINDRONE ACETATE	NORETHINDRONE ACETATE	
INJECTABLE;IV (INFUSION)	EQ 4MG BASE/5ML	ZOLEDRONIC ACID	ZOLEDRONIC ACID	
TABLET;ORAL	30MG	RISEDRONATE SODIUM	RISEDRONATE SODIUM	
TABLET;ORAL	35MG	RISEDRONATE SODIUM	RISEDRONATE SODIUM	
TABLET;ORAL	12.5MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	25MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	50MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	100MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
CAPSULE;ORAL	10MG	CETIRIZINE HYDROCHLORIDE ALLERGY	CETIRIZINE HYDROCHLORIDE	
SYRUP;ORAL	2MG/5ML;10MG/5ML;30MG/5ML	"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE"	BROMPHENIRAMINE MALEATE; DEXTROMETHORPHAN HYDROBROMIDE; PSEUDOEPHEDRINE HYDROCHLORIDE	
TABLET;ORAL	EQ 10MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 20MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 40MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 80MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	25MG	RILPIVIRINE	RILPIVIRINE	
TABLET;ORAL	25MG	CARBIDOPA	CARBIDOPA	
INJECTABLE;INJECTION	10MG/ML	PROPOFOL	PROPOFOL	
SOLUTION/DROPS;OPHTHALMIC	EQ 0.25% BASE	TIMOLOL	TIMOLOL	
SOLUTION/DROPS;OPHTHALMIC	EQ 0.5% BASE	TIMOLOL	TIMOLOL	
OINTMENT;TOPICAL	5%	LIDOCAINE	LIDOCAINE	
CAPSULE;ORAL	25MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	50MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	75MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	100MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	150MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	200MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	225MG	PREGABALIN	PREGABALIN	
CAPSULE;ORAL	300MG	PREGABALIN	PREGABALIN	
TABLET;ORAL	600MG	EFAVIRENZ	EFAVIRENZ	
INJECTABLE;INJECTION	"5,000 UNITS/ML"	HEPARIN SODIUM	HEPARIN SODIUM	
"TABLET, EXTENDED RELEASE;ORAL"	18MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	27MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	36MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	54MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	72MG	METHYLPHENIDATE HYDROCHLORIDE	METHYLPHENIDATE HYDROCHLORIDE	
"SOLUTION, METERED;TRANSDERMAL"	30MG/1.5ML ACTUATION	TESTOSTERONE	TESTOSTERONE	
INJECTABLE;INTRAVENOUS	EQ 3MG BASE/3ML	IBANDRONATE SODIUM	IBANDRONATE SODIUM	
CREAM;TOPICAL	0.05%	FLURANDRENOLIDE	FLURANDRENOLIDE	
LOTION;TOPICAL	0.05%	FLURANDRENOLIDE	FLURANDRENOLIDE	
TABLET;ORAL	EQ 400MG BASE	MOXIFLOXACIN HYDROCHLORIDE	MOXIFLOXACIN HYDROCHLORIDE	
TABLET;ORAL	25MG;220MG	ALEVE PM	DIPHENHYDRAMINE HYDROCHLORIDE; NAPROXEN SODIUM	
CAPSULE;ORAL	EQ 10MG BASE	FARYDAK	PANOBINOSTAT LACTATE	
CAPSULE;ORAL	EQ 15MG BASE	FARYDAK	PANOBINOSTAT LACTATE	
CAPSULE;ORAL	EQ 20MG BASE	FARYDAK	PANOBINOSTAT LACTATE	
SOLUTION;IM-IV	1GM/10ML (100MG/ML)	METHOCARBAMOL	METHOCARBAMOL	
TABLET; ORAL	300MG; 300MG; 200MG	LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE	LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE	
INJECTABLE;INJECTION	EQ 150MG BASE/VIAL	COLISTIMETHATE SODIUM	COLISTIMETHATE SODIUM	
TABLET;ORAL	40MG	VALSARTAN	VALSARTAN	
TABLET;ORAL	80MG	VALSARTAN	VALSARTAN	
TABLET;ORAL	160MG	VALSARTAN	VALSARTAN	
TABLET;ORAL	320MG	VALSARTAN	VALSARTAN	
INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	ACETAZOLAMIDE SODIUM	ACETAZOLAMIDE SODIUM	
POWDER;INTRAVENOUS	200MCG/VIAL	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM	
TABLET;ORAL	12.5MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	25MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	50MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
TABLET;ORAL	100MG	MILNACIPRAN HYDROCHLORIDE	MILNACIPRAN HYDROCHLORIDE	
OINTMENT;TOPICAL	0.10%	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	
INJECTABLE;IV (INFUSION)	20MG/20ML (1MG/ML)	CLOFARABINE	CLOFARABINE	
INJECTABLE;INTRAVENOUS	EQ 40MG BASE/VIAL	ESOMEPRAZOLE SODIUM	ESOMEPRAZOLE SODIUM	
POWDER;INHALATION	EQ 62.5MCG BASE/INH	INCRUSE ELLIPTA 	UMECLIDINIUM BROMIDE	
FOR SOLUTION;ORAL	9.7GM/BOT	ORALTAG	IOHEXOL	
TABLET;ORAL	40MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET;ORAL	80MG	FEBUXOSTAT	FEBUXOSTAT	
"TABLET, EXTENDED RELEASE;ORAL"	15MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	30MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	60MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	100MG	MORPHINE SULFATE	MORPHINE SULFATE	
SOLUTION;IRRIGATION	EQ 0.3% BASE;EQ 1% BASE	OMIDRIA	KETOROLAC TROMETHAMINE; PHENYLEPHRINE HYDROCHLORIDE	
INJECTABLE;INJECTION	10MG/VIAL	VECURONIUM BROMIDE	VECURONIUM BROMIDE	
INJECTABLE;INJECTION	20MG/VIAL	VECURONIUM BROMIDE	VECURONIUM BROMIDE	
TABLET;ORAL	12.5MG;20MG	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL	
TABLET;ORAL	12.5MG;40MG	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL	
TABLET;ORAL	25MG;40MG	OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL	
TABLET;ORAL	150MG;EQ 800MG BASE	PREZCOBIX	COBICISTAT; DARUNAVIR ETHANOLATE	
SOLUTION;IM-IV	1GM/10ML (100MG/ML)	METHOCARBAMOL	METHOCARBAMOL	
TABLET;ORAL	80MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET;ORAL	EQ 10MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 20MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
TABLET;ORAL	EQ 40MG BASE	CITALOPRAM HYDROBROMIDE	CITALOPRAM HYDROBROMIDE	
SOLUTION;ORAL	4.28MG/ML	HEMANGEOL	PROPRANOLOL HYDROCHLORIDE	
TABLET;ORAL	600;300MG	ABACAVIR SULFATE; LAMIVUDINE	ABACAVIR SULFATE;LAMIVUDINE	
TABLET; ORAL	40MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET; ORAL	80MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET;ORAL	5MG	PINDOLOL	PINDOLOL	
TABLET;ORAL	10MG	PINDOLOL	PINDOLOL	
TABLET;ORAL	40MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET;ORAL	80MG	FEBUXOSTAT	FEBUXOSTAT	
TABLET;ORAL	0.25MG	REXULTI	BREXPIPRAZOLE	
TABLET;ORAL	0.5MG	REXULTI	BREXPIPRAZOLE	
TABLET;ORAL	1MG	REXULTI	BREXPIPRAZOLE	
TABLET;ORAL	2MG	REXULTI	BREXPIPRAZOLE	
TABLET;ORAL	3MG	REXULTI	BREXPIPRAZOLE	
TABLET;ORAL	4MG	REXULTI	BREXPIPRAZOLE	
PELLETS;ORAL	40MG;10MG	LOPINAVIR AND RITONAVIR	LOPINAVIR;RITONAVIR	
TABLET;ORAL	25MG	DAPSONE	DAPSONE	
TABLET;ORAL	100MG	DAPSONE	DAPSONE	
SOLUTION;INHALATION	300MG/5ML	KITABIS PAK	TOBRAMYCIN	
"SPRAY, METERED;NASAL"	0.05MG/SPRAY	FLONASE ALLERGY RELIEF	FLUTICASONE PROPIONATE	
TABLET;ORAL	200MG	SIVEXTRO	TEDIZOLID PHOSPHATE	
POWDER;IV (INFUSION)	200MG/VIAL	SIVEXTRO	TEDIZOLID PHOSPHATE	
TABLET;ORAL	10MG	OTEZLA	APREMILAST	
TABLET;ORAL	20MG	OTEZLA	APREMILAST	
TABLET;ORAL	30MG	OTEZLA	APREMILAST	
SOLUTION/DROPS;OPHTHALMIC	1%	TRIFLURIDINE	TRIFLURIDINE	
TABLET;ORAL	12.5MG;160MG	HYDROCHLOROTHIAZIDE; VALSARTAN	HYDROCHLOROTHIAZIDE; VALSARTAN	
TABLET;ORAL	25MG;160MG	HYDROCHLOROTHIAZIDE; VALSARTAN	HYDROCHLOROTHIAZIDE; VALSARTAN	
TABLET;ORAL	12.5MG;320MG	HYDROCHLOROTHIAZIDE; VALSARTAN	HYDROCHLOROTHIAZIDE; VALSARTAN	
TABLET;ORAL	25MG;320MG	0	HYDROCHLOROTHIAZIDE; VALSARTAN	0
TABLET;ORAL-28	"0.035MG,0.035MG,0.035MG;0.18MG,0.215MG,0.25MG"	TRI-MILI	ETHINYL ESTRADIOL; NORGESTIMATE	
SOLUTION;IV (INFUSION)	600MG/300ML (2MG/ML)	LINEZOLID	LINEZOLID	
SOLUTION;ORAL	2MG/ML	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	
POWDER;IV (INFUSION)	25MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
POWDER;IV (INFUSION)	100MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
TABLET;ORAL-28	0.035MG;0.25MG	MILI	ETHINYL ESTRADIOL; NORGESTIMATE	
"TABLET, EXTENDED RELEASE;ORAL"	180MG	PYRIDOSTIGMINE BROMIDE	PYRIDOSTIGMINE BROMIDE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 150MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 225MG BASE	VENLAFAXINE HYDROCHLORIDE	VENLAFAXINE HYDROCHLORIDE	
OINTMENT;TOPICAL	5%	ACYCLOVIR	ACYCLOVIR	
INJECTABLE;INJECTION	EQ 50MG BASE/VIAL	ETHACRYNATE SODIUM	ETHACRYNATE SODIUM	
SOLUTION;ORAL	200MG/5ML;2.5MG/5ML	OBREDON	GUAIFENESIN; HYDROCODONE BITARTRATE	
POWDER;IV (INFUSION)	25MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
POWDER;IV (INFUSION)	100MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
TABLET;ORAL	5MG	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	
TABLET;ORAL	20MG	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	
TABLET;ORAL	40MG	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	
INJECTABLE;IV (INFUSION)	50MG/5ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
INJECTABLE;IV (INFUSION)	150MG/15ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
INJECTABLE;IV (INFUSION)	450MG/45ML (10MG/ML)	CARBOPLATIN	CARBOPLATIN	
"GEL, METERED;NASAL"	5.5MG/0.122GM ACTUATION	NATESTO	TESTOSTERONE	
"TABLET, ORALLY DISINTEGRATING, EXTENDED RELEASE;ORAL"	8.6MG	COTEMPLA XR-ODT	METHYLPHENIDATE	
"TABLET, ORALLY DISINTEGRATING, EXTENDED RELEASE;ORAL"	17.3MG	COTEMPLA XR-ODT	METHYLPHENIDATE	
"TABLET, ORALLY DISINTEGRATING, EXTENDED RELEASE;ORAL"	25.9MG	COTEMPLA XR-ODT	METHYLPHENIDATE	
"TABLET, ORALLY DISINTEGRATING;ORAL"	10MG	CETIRIZINE HYDROCHLORIDE ALLERGY	CETIRIZINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 84MG BASE	CERDELGA	ELIGLUSTAT TARTRATE	
TABLET;ORAL	EQ 200MG BASE	NAPROXEN SODIUM	NAPROXEN SODIUM	
SOLUTION;INHALATION	300MG/5ML	TOBRAMYCIN	TOBRAMYCIN	
TABLET; ORAL	300MG; 100MG	ATAZANAVIR SULFATE; RITONAVIR	ATAZANAVIR SULFATE; RITONAVIR	
OINTMENT;TOPICAL	5%	ACYCLOVIR	ACYCLOVIR	
TABLET;ORAL	EQ 150MG BASE	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	
TABLET;ORAL	EQ 300MG BASE	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	
TABLET;ORAL	250MG	CARISOPRODOL	CARISOPRODOL	
TABLET;ORAL	350MG	CARISOPRODOL	CARISOPRODOL	
TABLET;ORAL	600MG	LINEZOLID	LINEZOLID	
TABLET;ORAL	EQ 10MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 20MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 40MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
TABLET;ORAL	EQ 80MG BASE	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	
INJECTABLE;INJECTION	10MG/ML	ESMOLOL HYDROCHLORIDE	ESMOLOL HYDROCHLORIDE	
TABLET;ORAL	EQ 6.25MG BASE	ALMOTRIPTAN MALATE	ALMOTRIPTAN MALATE	
TABLET;ORAL	EQ 12.5MG BASE	ALMOTRIPTAN MALATE	ALMOTRIPTAN MALATE	
SOLUTION;ORAL	5MG/ML	SYNDROS	DRONABINOL	
TABLET;ORAL	EQ 10MG BASE	PAROXETINE HYDROCHLORIDE	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 20MG BASE	PAROXETINE HYDROCHLORIDE	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 30MG BASE	PAROXETINE HYDROCHLORIDE	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 40MG BASE	PAROXETINE HYDROCHLORIDE	PAROXETINE HYDROCHLORIDE	
INJECTABLE;IV (INFUSION)	50MG/10ML (5MG/ML)	OXALIPLATIN	OXALIPLATIN	
INJECTABLE;IV (INFUSION)	100MG/20ML (5MG/ML)	OXALIPLATIN	OXALIPLATIN	
TABLET;ORAL	125MG	ACETAZOLAMIDE	ACETAZOLAMIDE	
TABLET;ORAL	250MG	ACETAZOLAMIDE	ACETAZOLAMIDE	
INJECTABLE;INJECTION	500MG/100ML	METRONIDAZOLE IN PLASTIC CONTAINER	METRONIDAZOLE	
"TABLET, EXTENDED RELEASE;ORAL"	300MG	LITHIUM CARBONATE	LITHIUM CARBONATE	
VIAL	3.5MG/VIAL	BORTEZOMIB	BORTEZOMIB	
FOR SUSPENSION;ORAL	20MG/PACKET;1.68GM/PACKET	OMEPRAZOLE AND SODIUM BICARBONATE	OMEPRAZOLE; SODIUM BICARBONATE	
FOR SUSPENSION;ORAL	40MG/PACKET;1.68GM/PACKET	OMEPRAZOLE AND SODIUM BICARBONATE	OMEPRAZOLE; SODIUM BICARBONATE	
"CAPSULE, EXTENDED RELEASE;ORAL"	8MEQ	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	10MEQ	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 7.5MG BASE	DARIFENACIN HYDROBROMIDE	DARIFENACIN HYDROBROMIDE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 15MG BASE	DARIFENACIN HYDROBROMIDE	DARIFENACIN HYDROBROMIDE	
TABLET;ORAL	EQ 600MG BASE;EQ 50MG BASE;300MG	TRIUMEQ	ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE	
CAPSULE;ORAL	140MG	IMBRUVICA	IBRUTINIB	
POWDER;INTRAPLEURAL	2GM/VIAL	STERITALC	TALC	
POWDER;INTRAPLEURAL	3GM/VIAL	STERITALC	TALC	
POWDER;INTRAPLEURAL	4GM/VIAL	STERITALC	TALC	
"CAPSULE, DELAYED REL PELLETS;ORAL"	EQ 20MG BASE	ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM	
"CAPSULE, DELAYED REL PELLETS;ORAL"	EQ 40MG BASE	ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM	
TABLET;ORAL	5MG	LEVOCETIRIZINE DIHYDROCHLORIDE	LEVOCETIRIZINE DIHYDROCHLORIDE	
CAPSULE;ORAL	67MG	FENOFIBRATE (MICRONIZED)	FENOFIBRATE	
CAPSULE;ORAL	134MG	FENOFIBRATE (MICRONIZED)	FENOFIBRATE	
CAPSULE;ORAL	200MG	FENOFIBRATE (MICRONIZED)	FENOFIBRATE	
INJECTABLE;IV (INFUSION)	125MG/125ML (1MG/ML)	ARGATROBAN IN SODIUM CHLORIDE	ARGATROBAN	
SOLUTION;IV (INFUSION)	EQ 400MG BASE/250ML (EQ 1.6MG BASE/ML)	MOXIFLOXACIN HYDROCHLORIDE	MOXIFLOXACIN HYDROCHLORIDE	
SOLUTION;ORAL	10MG/ML	ITRACONAZOLE	ITRACONAZOLE	
POWDER;IV (INFUSION)	25MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
POWDER;IV (INFUSION)	100MG/VIAL	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
FOR SUSPENSION;INTRAVENOUS	250MG/VIAL	RYANODEX	DANTROLENE SODIUM	
INJECTABLE; INJECTION	100MG	BENDAMUSTINE HYDROCHLORIDE	BENDAMUSTINE HYDROCHLORIDE	
INJECTABLE;INJECTION	2MG/ML	EPTIFIBATIDE	EPTIFIBATIDE	
INJECTABLE;INJECTION	75MG/100ML	EPTIFIBATIDE	EPTIFIBATIDE	
POWDER;INTRAVENOUS	50MG/VIAL	DECITABINE	DECITABINE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 50MG BASE	DESVENLAFAXINE	DESVENLAFAXINE FUMARATE	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 100MG BASE	DESVENLAFAXINE	DESVENLAFAXINE FUMARATE	
TABLET;ORAL	5MG	ROSUVASTATIN CALCIUM	ROSUVASTATIN CALCIUM	
TABLET;ORAL	10MG	ROSUVASTATIN CALCIUM	ROSUVASTATIN CALCIUM	
TABLET;ORAL	20MG	ROSUVASTATIN CALCIUM	ROSUVASTATIN CALCIUM	
TABLET;ORAL	40MG	ROSUVASTATIN CALCIUM	ROSUVASTATIN CALCIUM	
TABLET;ORAL-28	"0.035MG,0.035MG,0.035MG;0.18MG,0.215MG,0.25MG"	NORGESTIMATE AND ETHINYL ESTRADIOL	ETHINYL ESTRADIOL; NORGESTIMATE	
PASTE;DENTAL	0.10%	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	
SOLUTION;IV (INFUSION)	300MG/16.7ML (18MG/ML)	NOXAFIL	POSACONAZOLE	
INJECTABLE;INJECTION	EQ 250MG BASE/ML	AMIKACIN SULFATE	AMIKACIN SULFATE	
INJECTABLE;INJECTION	EQ 50MG BASE/ML	AMIKACIN SULFATE	AMIKACIN SULFATE	
"CAPSULE, DELAYED REL PELLETS;ORAL"	EQ 20MG BASE	ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM	
"CAPSULE, DELAYED REL PELLETS;ORAL"	EQ 40MG BASE	ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM	
TABLET;ORAL	25MG	ETHACRYNIC ACID	ETHACRYNIC ACID	
SOLUTION;INJECTION	40MG/20ML (2MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	200MG/100ML (2MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	100MG/20ML (5MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	150MG/30ML (5MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	150MG/20ML (7.5MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	100MG/10ML (10MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
SOLUTION;INJECTION	200MG/20ML (10MG/ML)	ROPIVACAINE HYDROCHLORIDE	ROPIVACAINE HYDROCHLORIDE	
"AEROSOL, FOAM;RECTAL"	2MG/ACTUATION	UCERIS	BUDESONIDE	
TABLET;ORAL	EQ 5MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
TABLET;ORAL	EQ 10MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
TABLET;ORAL	EQ 20MG BASE	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	
POWDER;INHALATION	0.1MG/INH	ARNUITY ELLIPTA	FLUTICASONE FUROATE	
POWDER;INHALATION	0.2MG/INH	ARNUITY ELLIPTA	FLUTICASONE FUROATE	
"TABLET, EXTENDED RELEASE;ORAL"	8MG	HYDROMORPHONE HYDROCHLORIDE	HYDROMORPHONE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	12MG	HYDROMORPHONE HYDROCHLORIDE	HYDROMORPHONE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	16MG	HYDROMORPHONE HYDROCHLORIDE	HYDROMORPHONE HYDROCHLORIDE	
"TABLET, EXTENDED RELEASE;ORAL"	32MG	HYDROMORPHONE HYDROCHLORIDE	HYDROMORPHONE HYDROCHLORIDE	
TABLET;ORAL-28	0.035MG;0.25MG	NORGESTIMATE AND ETHINYL ESTRADIOL	ETHINYL ESTRADIOL; NORGESTIMATE	
"TABLET, EXTENDED RELEASE;ORAL"	15MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	30MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	60MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	100MG	MORPHINE SULFATE	MORPHINE SULFATE	
"TABLET, EXTENDED RELEASE;ORAL"	200MG	MORPHINE SULFATE	MORPHINE SULFATE	
"POWDER, METERED;INHALATION"	EQ 0.090MG BASE/INH	PROAIR RESPICLICK	ALBUTEROL SULFATE	
FILM;BUCCAL	EQ 2.1MG BASE;EQ 0.3MG BASE	BUNAVAIL	BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE	
FILM;BUCCAL	EQ 4.2MG BASE;EQ 0.7MG BASE	BUNAVAIL	BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE	
FILM;BUCCAL	EQ 6.3MG BASE;EQ 1MG BASE	BUNAVAIL	BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE	
"AEROSOL, METERED;INHALATION"	0.10MG/INH	ASMANEX HFA	MOMETASONE FUROATE	
"AEROSOL, METERED;INHALATION"	0.20MG/INH	ASMANEX HFA	MOMETASONE FUROATE	
POWDER;IV (INFUSION)	50MG/VIAL	TIGECYCLINE	TIGECYCLINE	
SUSPENSION;ORAL	100MG/5ML	IBUPROFEN	IBUPROFEN	
"TABLET, EXTENDED RELEASE;ORAL"	EQ 5MG BASE;500MG	XIGDUO XR	DAPAGLIFLOZIN PROPANEDIOL; METFORMIN HYDROCHLORIDE	
